5.1241961e-1, 1.8038842e+0
5.3307306e-1, 1.7342217e+0
5.5856950e-1, 1.6497912e+0
5.8797118e-1, 1.5547993e+0
6.2271451e-1, 1.4536286e+0
6.5138068e-1, 1.3663464e+0
6.7938947e-1, 1.2922777e+0
7.0726300e-1, 1.2081748e+0
7.2891493e-1, 1.1428823e+0
7.4048056e-1, 1.0275246e+0
7.4546093e-1, 9.3718317e-1
7.6198999e-1, 8.5911941e-1
7.8266934e-1, 7.9172437e-1
8.0745069e-1, 7.1320658e-1
8.3102572e-1, 6.4922763e-1
8.5340025e-1, 5.8235270e-1
8.7577339e-1, 5.2712198e-1
8.9264166e-1, 4.7274930e-1
9.1259925e-1, 4.1957302e-1
9.3010961e-1, 3.7400823e-1
9.4386981e-1, 3.3729727e-1
9.5680518e-1, 3.0166518e-1
9.6891674e-1, 2.7115531e-1
9.8731965e-1, 2.4583931e-1
1.0021228e+0, 2.2235202e-1
1.0188110e+0, 2.0291003e-1
1.0428807e+0, 1.8523499e-1
1.0801084e+0, 1.7523815e-1
1.1211876e+0, 1.6700816e-1
1.1642095e+0, 1.5868656e-1
1.2144513e+0, 1.5124599e-1
1.2595778e+0, 1.4513110e-1
1.3056495e+0, 1.3951892e-1
1.3576608e+0, 1.3405706e-1
1.4142655e+0, 1.2891566e-1
1.4744038e+0, 1.2506268e-1
1.5376803e+0, 1.2100931e-1
1.5892243e+0, 1.1783509e-1
1.6469749e+0, 1.1453773e-1
1.7129915e+0, 1.1213221e-1
1.7773221e+0, 1.0895531e-1
1.8463976e+0, 1.0670533e-1
1.9179905e+0, 1.0459126e-1
1.9976713e+0, 1.0154110e-1
2.0697883e+0, 9.9742493e-2
2.1451935e+0, 9.7590255e-2
2.2419997e+0, 9.6140059e-2
2.3745007e+0, 9.2656712e-2
2.5111078e+0, 8.9253816e-2
2.6250289e+0, 8.7581233e-2
2.7343062e+0, 8.5845456e-2
2.8312607e+0, 8.4095680e-2
2.9174882e+0, 8.3265451e-2
2.9394132e+0, 7.5975806e-2
2.9614167e+0, 6.8279105e-2
2.9836454e+0, 6.3069154e-2
3.0172713e+0, 5.8080059e-2
3.1091596e+0, 5.3280285e-2
3.1902295e+0, 4.8845536e-2
3.2889164e+0, 4.4566366e-2
3.3601286e+0, 4.0238317e-2
3.4401212e+0, 3.6545188e-2
3.5146328e+0, 3.2579764e-2
3.5847869e+0, 2.9378897e-2
3.6392769e+0, 2.5919188e-2
3.7075892e+0, 2.2925257e-2
3.7542175e+0, 2.0295465e-2
3.8059318e+0, 1.7712672e-2
3.8430575e+0, 1.5973245e-2
3.8777316e+0, 1.4239324e-2
3.9028234e+0, 1.2604452e-2
3.9360734e+0, 1.1222172e-2
3.9626940e+0, 9.8764292e-3
3.9953045e+0, 8.9325069e-3
4.0235222e+0, 8.0566101e-3
4.0402571e+0, 7.1808960e-3
4.0601379e+0, 6.5115405e-3
4.1319688e+0, 5.8884585e-3
4.2321941e+0, 5.4705052e-3
4.3873333e+0, 5.1248093e-3
4.6059558e+0, 4.8699935e-3
4.9148598e+0, 4.5824245e-3
5.3038119e+0, 4.2835128e-3
5.7235435e+0, 4.0007661e-3
6.1764902e+0, 3.7335724e-3
6.6652867e+0, 3.4929390e-3
7.1927640e+0, 3.2650945e-3
7.7619811e+0, 3.0470332e-3
8.3762466e+0, 2.8459041e-3
9.0391432e+0, 2.6780482e-3
9.7545107e+0, 2.5285013e-3
1.0526506e+1, 2.3972665e-3
1.1359623e+1, 2.2899420e-3
1.2258668e+1, 2.1819643e-3
1.3228874e+1, 2.0825438e-3
1.4275873e+1, 1.9909666e-3
1.5405722e+1, 1.8970865e-3
1.6624975e+1, 1.8016218e-3
1.7940707e+1, 1.7052711e-3
1.9360526e+1, 1.6020210e-3
2.0892638e+1, 1.4875775e-3
2.2545969e+1, 1.3755699e-3
2.4330095e+1, 1.2646024e-3
2.6255359e+1, 1.1558293e-3
2.8332951e+1, 1.0537761e-3
3.0574907e+1, 9.5674164e-4
3.2994219e+1, 8.6431286e-4
3.5604947e+1, 7.7951403e-4
3.8422208e+1, 7.0011366e-4
4.1462317e+1, 6.2514603e-4
4.4742992e+1, 5.5913637e-4
4.8283190e+1, 4.9801871e-4
5.2103486e+1, 4.4321240e-4
5.6225988e+1, 3.9279849e-4
6.0674696e+1, 3.4869927e-4
6.5475379e+1, 3.0929337e-4
7.0655832e+1, 2.7342832e-4
7.6246148e+1, 2.4152090e-4
8.2278890e+1, 2.1440552e-4
8.7265629e+1, 1.9604532e-4
9.1436379e+1, 1.8096514e-4
9.5285595e+1, 1.6882352e-4
9.8925421e+1, 1.5906691e-4
